"year","code","total","host","participants","n_country"
1976,"AUT",0.00163132137030995,0,0.0132020586260908,92
1976,"BER",0.00163132137030995,0,0.00335645558290445,92
1976,"PAK",0.00163132137030995,0,0.00201387334974267,92
1976,"PUR",0.00163132137030995,0,0.0158872230924144,92
1976,"THA",0.00163132137030995,0,0.0091743119266055,92
1980,"URS",0.309033280507132,1,0.0847503373819163,80
1980,"GDR",0.199683042789223,0,0.0650472334682861,80
1980,"BUL",0.0649762282091918,0,0.0518218623481781,80
1980,"CUB",0.0316957210776545,0,0.0278002699055331,80
1980,"ITA",0.0237717908082409,0,0.0304993252361673,80
1980,"HUN",0.0507131537242472,0,0.0496626180836707,80
1980,"ROU",0.0396196513470681,0,0.0418353576248313,80
1980,"FRA",0.0221870047543582,0,0.0294197031039136,80
1980,"GBR",0.0332805071315372,0,0.050472334682861,80
1980,"POL",0.0507131537242472,0,0.0556005398110661,80
1980,"SWE",0.0190174326465927,0,0.0302294197031039,80
1980,"FIN",0.0126782884310618,0,0.0245614035087719,80
1980,"TCH",0.0221870047543582,0,0.0337381916329285,80
1980,"YUG",0.0142630744849445,0,0.0194331983805668,80
1980,"AUS",0.0142630744849445,0,0.0232118758434548,80
1980,"DEN",0.00792393026941363,0,0.00890688259109312,80
1980,"BRA",0.0063391442155309,0,0.0178137651821862,80
1980,"ETH",0.0063391442155309,0,0.0102564102564103,80
1980,"SUI",0.00316957210776545,0,0.0118758434547908,80
1980,"ESP",0.00950871632329636,0,0.0215924426450742,80
1980,"AUT",0.0063391442155309,0,0.0164642375168691,80
1980,"GRE",0.00475435816164818,0,0.00755735492577598,80
1980,"BEL",0.00158478605388273,0,0.0145748987854251,80
1980,"IND",0.00158478605388273,0,0.00917678812415654,80
1980,"ZIM",0.00158478605388273,0,0.00755735492577598,80
1980,"PRK",0.00792393026941363,0,0.013225371120108,80
1980,"MGL",0.0063391442155309,0,0.0116059379217274,80
1980,"TAN",0.00316957210776545,0,0.00701754385964912,80
1980,"MEX",0.0063391442155309,0,0.0129554655870445,80
1980,"NED",0.00475435816164818,0,0.015114709851552,80
1980,"IRL",0.00316957210776545,0,0.0107962213225371,80
1980,"UGA",0.00158478605388273,0,0.00350877192982456,80
1980,"VEN",0.00158478605388273,0,0.00593792172739541,80
1980,"JAM",0.00475435816164818,0,0.00512820512820513,80
1980,"GUY",0.00158478605388273,0,0.00215924426450742,80
1980,"LBN",0.00158478605388273,0,0.00404858299595142,80
1984,"USA",0.252906976744186,1,0.0692483784814956,140
1984,"ROU",0.0770348837209302,0,0.0162151850438764,140
1984,"FRG",0.0857558139534884,0,0.0492178557802366,140
1984,"CHN",0.0465116279069767,0,0.0272796642502862,140
1984,"ITA",0.0465116279069767,0,0.0375810759252194,140
1984,"CAN",0.063953488372093,0,0.0515070583746662,140
1984,"JPN",0.0465116279069767,0,0.0354826402136589,140
1984,"NZL",0.0159883720930233,0,0.015642884395269,140
1984,"YUG",0.0261627906976744,0,0.0118275467378863,140
1984,"KOR",0.0276162790697674,0,0.0227012590614269,140
1984,"GBR",0.0537790697674419,0,0.0545593285005723,140
1984,"FRA",0.0406976744186047,0,0.0360549408622663,140
1984,"NED",0.0188953488372093,0,0.0162151850438764,140
1984,"AUS",0.0348837209302326,0,0.0314765356734071,140
1984,"FIN",0.0174418604651163,0,0.0167874856924838,140
1984,"SWE",0.0276162790697674,0,0.0291873330789775,140
1984,"MEX",0.00872093023255814,0,0.0194582220526517,140
1984,"MAR",0.00290697674418605,0,0.00400610454025181,140
1984,"BRA",0.0116279069767442,0,0.0148798168637924,140
1984,"ESP",0.00726744186046512,0,0.0236550934757726,140
1984,"BEL",0.00581395348837209,0,0.0120183136207554,140
1984,"AUT",0.00436046511627907,0,0.0162151850438764,140
1984,"KEN",0.00436046511627907,0,0.00858450972911103,140
1984,"POR",0.00436046511627907,0,0.00724914154902709,140
1984,"PAK",0.00145348837209302,0,0.00247996947729874,140
1984,"SUI",0.0116279069767442,0,0.0217474246470813,140
1984,"DEN",0.00872093023255814,0,0.00743990843189622,140
1984,"JAM",0.00436046511627907,0,0.00858450972911103,140
1984,"NOR",0.00436046511627907,0,0.0144982830980542,140
1984,"GRE",0.00290697674418605,0,0.0095383441434567,140
1984,"NGR",0.00290697674418605,0,0.00553223960320488,140
1984,"PUR",0.00290697674418605,0,0.00896604349484929,140
1984,"COL",0.00145348837209302,0,0.00743990843189622,140
1984,"CIV",0.00145348837209302,0,0.00267073636016788,140
1984,"EGY",0.00145348837209302,0,0.015642884395269,140
1984,"IRL",0.00145348837209302,0,0.00820297596337276,140
1984,"PER",0.00145348837209302,0,0.00495993895459748,140
1984,"SYR",0.00145348837209302,0,0.00171690194582221,140
1984,"THA",0.00145348837209302,0,0.00648607401755055,140
1984,"TUR",0.00436046511627907,0,0.00896604349484929,140
1984,"VEN",0.00436046511627907,0,0.00534147272033575,140
1984,"ALG",0.00290697674418605,0,0.00362457077451354,140
1984,"CMR",0.00145348837209302,0,0.00629530713468142,140
1984,"TPE",0.00145348837209302,0,0.00743990843189622,140
1984,"DOM",0.00145348837209302,0,0.00400610454025181,140
1984,"ISL",0.00145348837209302,0,0.00286150324303701,140
1984,"ZAM",0.00145348837209302,0,0.00305227012590614,140
1988,"URS",0.178619756427605,0,0.0465150403521643,159
1988,"GDR",0.138024357239513,0,0.0281731474688188,159
1988,"USA",0.127198917456022,0,0.0567865003668379,159
1988,"KOR",0.0446549391069012,1,0.0424064563462949,159
1988,"FRG",0.054127198917456,0,0.0391782831988261,159
1988,"HUN",0.0311231393775372,0,0.0227439471753485,159
1988,"BUL",0.047361299052774,0,0.0179016874541453,159
1988,"ROU",0.0324763193504736,0,0.00777696258253852,159
1988,"FRA",0.0216508795669824,0,0.0347762289068232,159
1988,"ITA",0.0189445196211096,0,0.027439471753485,159
1988,"CHN",0.0378890392422192,0,0.0312545854732208,159
1988,"GBR",0.0324763193504736,0,0.0424064563462949,159
1988,"KEN",0.0121786197564276,0,0.00880410858400587,159
1988,"JPN",0.0189445196211096,0,0.0325752017608217,159
1988,"AUS",0.0189445196211096,0,0.02494497432135,159
1988,"YUG",0.0162381596752368,0,0.0110051357300073,159
1988,"TCH",0.0108254397834912,0,0.0164343360234776,159
1988,"NZL",0.0175913396481732,0,0.0102714600146735,159
1988,"CAN",0.013531799729364,0,0.0391782831988261,159
1988,"POL",0.0216508795669824,0,0.0195157740278797,159
1988,"NOR",0.006765899864682,0,0.0066030814380044,159
1988,"NED",0.0121786197564276,0,0.0159941305942773,159
1988,"DEN",0.0054127198917456,0,0.012472487160675,159
1988,"BRA",0.0081190798376184,0,0.0159941305942773,159
1988,"FIN",0.0054127198917456,0,0.0117388114453412,159
1988,"ESP",0.0054127198917456,0,0.0250917094644167,159
1988,"TUR",0.0027063599458728,0,0.00748349229640499,159
1988,"MAR",0.0040595399188092,0,0.00410858400586941,159
1988,"AUT",0.0013531799729364,0,0.0115920763022744,159
1988,"POR",0.0013531799729364,0,0.0090975788701394,159
1988,"SUR",0.0013531799729364,0,0.000880410858400587,159
1988,"SWE",0.0148849797023004,0,0.0202494497432135,159
1988,"SUI",0.0054127198917456,0,0.0137931034482759,159
1988,"JAM",0.0027063599458728,0,0.00440205429200293,159
1988,"ARG",0.0027063599458728,0,0.00763022743947175,159
1988,"CHI",0.0013531799729364,0,0.00234776228906823,159
1988,"CRC",0.0013531799729364,0,0.00264123257520176,159
1988,"INA",0.0013531799729364,0,0.0045487894350697,159
1988,"IRI",0.0013531799729364,0,0.00381511371973588,159
1988,"AHO",0.0013531799729364,0,0.000440205429200293,159
1988,"PER",0.0013531799729364,0,0.00146735143066764,159
1988,"SEN",0.0013531799729364,0,0.00337490829053558,159
1988,"ISV",0.0013531799729364,0,0.00396184886280264,159
1988,"BEL",0.0027063599458728,0,0.00851063829787234,159
1988,"MEX",0.0027063599458728,0,0.0134996331621423,159
1988,"COL",0.0013531799729364,0,0.00557593543653705,159
1988,"DJI",0.0013531799729364,0,0.000880410858400587,159
1988,"GRE",0.0013531799729364,0,0.00513573000733676,159
1988,"MGL",0.0013531799729364,0,0.00425531914893617,159
1988,"PAK",0.0013531799729364,0,0.0020542920029347,159
1988,"PHI",0.0013531799729364,0,0.00498899486426999,159
1988,"THA",0.0013531799729364,0,0.00176082171680117,159
1992,"EUN",0.137423312883436,0,0.0462899931926481,169
1992,"USA",0.132515337423313,0,0.0548672566371681,169
1992,"GER",0.100613496932515,0,0.0460176991150442,169
1992,"CHN",0.0662576687116564,0,0.0262763784887679,169
1992,"CUB",0.0380368098159509,0,0.0147038801906059,169
1992,"ESP",0.0269938650306748,1,0.0355343771272975,169
1992,"KOR",0.0355828220858896,0,0.0219196732471069,169
1992,"HUN",0.0368098159509202,0,0.0254594962559564,169
1992,"FRA",0.0355828220858896,0,0.0375765827093261,169
1992,"AUS",0.0331288343558282,0,0.0253233492171545,169
1992,"CAN",0.0220858895705521,0,0.0344452008168822,169
1992,"ITA",0.0233128834355828,0,0.0292716133424098,169
1992,"GBR",0.0245398773006135,0,0.0400272294077604,169
1992,"ROU",0.0220858895705521,0,0.0181075561606535,169
1992,"TCH",0.00858895705521472,0,0.0181075561606535,169
1992,"PRK",0.0110429447852761,0,0.0089857045609258,169
1992,"JPN",0.0269938650306748,0,0.0281824370319946,169
1992,"BUL",0.0196319018404908,0,0.0175629680054459,169
1992,"POL",0.0233128834355828,0,0.0230088495575221,169
1992,"NED",0.0184049079754601,0,0.0172906739278421,169
1992,"KEN",0.0098159509202454,0,0.0066712049012934,169
1992,"NOR",0.00858895705521472,0,0.00776038121170865,169
1992,"TUR",0.00736196319018405,0,0.0066712049012934,169
1992,"INA",0.00613496932515337,0,0.00558202859087815,169
1992,"BRA",0.00368098159509202,0,0.0163376446562287,169
1992,"GRE",0.00245398773006135,0,0.00748808713410483,169
1992,"SWE",0.0147239263803681,0,0.0197413206262764,169
1992,"NZL",0.0122699386503067,0,0.0125255275697754,169
1992,"FIN",0.00613496932515337,0,0.0117086453369639,169
1992,"DEN",0.00736196319018405,0,0.0104833219877468,169
1992,"MAR",0.00368098159509202,0,0.00422055820285909,169
1992,"IRL",0.00245398773006135,0,0.00776038121170865,169
1992,"ETH",0.00368098159509202,0,0.00258679373723622,169
1992,"ALG",0.00245398773006135,0,0.00367597004765146,169
1992,"EST",0.00245398773006135,0,0.0044928522804629,169
1992,"LTU",0.00245398773006135,0,0.00435670524166099,169
1992,"SUI",0.00122699386503067,0,0.0133424098025868,169
1992,"JAM",0.0049079754601227,0,0.0044928522804629,169
1992,"NGR",0.0049079754601227,0,0.00558202859087815,169
1992,"LAT",0.00368098159509202,0,0.00476514635806671,169
1992,"AUT",0.00245398773006135,0,0.0108917631041525,169
1992,"NAM",0.00245398773006135,0,0.000816882232811436,169
1992,"RSA",0.00245398773006135,0,0.011572498298162,169
1992,"BEL",0.00368098159509202,0,0.00884955752212389,169
1992,"CRO",0.00368098159509202,0,0.00326752893124575,169
1992,"IOA",0.00368098159509202,0,0.00803267528931246,169
1992,"IRI",0.00368098159509202,0,0.00558202859087815,169
1992,"ISR",0.00245398773006135,0,0.00381211708645337,169
1992,"TPE",0.00122699386503067,0,0.00258679373723622,169
1992,"MEX",0.00122699386503067,0,0.0132062627637849,169
1992,"PER",0.00122699386503067,0,0.0021783526208305,169
1992,"MGL",0.00245398773006135,0,0.0044928522804629,169
1992,"SLO",0.00245398773006135,0,0.00381211708645337,169
1992,"ARG",0.00122699386503067,0,0.00884955752212389,169
1992,"COL",0.00122699386503067,0,0.00422055820285909,169
1992,"GHA",0.00122699386503067,0,0.00245064669843431,169
1992,"MAS",0.00122699386503067,0,0.00136147038801906,169
1992,"PAK",0.00122699386503067,0,0.00149761742682097,169
1992,"PHI",0.00122699386503067,0,0.00394826412525528,169
1992,"PUR",0.00122699386503067,0,0.00639891082368959,169
1992,"QAT",0.00122699386503067,0,0.00136147038801906,169
1992,"SUR",0.00122699386503067,0,0.000816882232811436,169
1992,"THA",0.00122699386503067,0,0.00530973451327434,169
1992,"BAH",0.00122699386503067,0,0.00176991150442478,169
1996,"USA",0.119952494061758,1,0.0530164533820841,197
1996,"RUS",0.0748218527315914,0,0.0391747192478454,197
1996,"GER",0.0771971496437055,0,0.0417863671977017,197
1996,"CHN",0.0593824228028504,0,0.0261164794985636,197
1996,"FRA",0.0439429928741093,0,0.0306868634108122,197
1996,"ITA",0.0415676959619952,0,0.0295116218333769,197
1996,"AUS",0.0486935866983373,0,0.0344737529381039,197
1996,"CUB",0.0296912114014252,0,0.0135805693392531,197
1996,"UKR",0.0273159144893112,0,0.0231130843562288,197
1996,"KOR",0.0320665083135392,0,0.0236354139462001,197
1996,"POL",0.0201900237529691,0,0.0180203708540089,197
1996,"HUN",0.0249406175771971,0,0.0212849307913293,197
1996,"ESP",0.0201900237529691,0,0.025855314703578,197
1996,"ROU",0.0237529691211401,0,0.0177592060590232,197
1996,"NED",0.0225653206650831,0,0.01436406372421,197
1996,"GRE",0.00950118764845606,0,0.0121441629668321,197
1996,"CZE",0.0130641330166271,0,0.0142334813267172,197
1996,"SUI",0.00831353919239905,0,0.0124053277618177,197
1996,"DEN",0.00712589073634204,0,0.0087490206320188,197
1996,"TUR",0.00712589073634204,0,0.00692086706711935,197
1996,"CAN",0.0261282660332542,0,0.0299033690258553,197
1996,"BUL",0.0178147268408551,0,0.0121441629668321,197
1996,"JPN",0.0166270783847981,0,0.0259858971010708,197
1996,"KAZ",0.0130641330166271,0,0.012927657351789,197
1996,"BRA",0.0178147268408551,0,0.0150169757116741,197
1996,"NZL",0.00712589073634204,0,0.0104465917994254,197
1996,"RSA",0.00593824228028504,0,0.00861843823452599,197
1996,"IRL",0.00475059382422803,0,0.00887960302951162,197
1996,"SWE",0.00950118764845606,0,0.0169757116740663,197
1996,"NOR",0.00831353919239905,0,0.00705144946461217,197
1996,"BEL",0.00712589073634204,0,0.0079655262470619,197
1996,"NGR",0.00712589073634204,0,0.00692086706711935,197
1996,"PRK",0.00593824228028504,0,0.00326455993732045,197
1996,"ALG",0.00356294536817102,0,0.00404805432227736,197
1996,"ETH",0.00356294536817102,0,0.00235048315487072,197
1996,"GBR",0.0178147268408551,0,0.0291198746408984,197
1996,"BLR",0.0178147268408551,0,0.0185427004439802,197
1996,"KEN",0.00950118764845606,0,0.0065291198746409,197
1996,"JAM",0.00712589073634204,0,0.00574562548968399,197
1996,"FIN",0.00475059382422803,0,0.00979367981196135,197
1996,"INA",0.00475059382422803,0,0.0036563071297989,197
1996,"SCG",0.00475059382422803,0,0.00457038391224863,197
1996,"IRI",0.00356294536817102,0,0.00235048315487072,197
1996,"SVK",0.00356294536817102,0,0.0087490206320188,197
1996,"ARM",0.00237529691211401,0,0.00417863671977018,197
1996,"CRO",0.00237529691211401,0,0.00587620788717681,197
1996,"POR",0.00237529691211401,0,0.0107077565944111,197
1996,"THA",0.00237529691211401,0,0.0036563071297989,197
1996,"BDI",0.00118764845605701,0,0.000914076782449726,197
1996,"CRC",0.00118764845605701,0,0.001436406372421,197
1996,"ECU",0.00118764845605701,0,0.00248106555236354,197
1996,"HKG",0.00118764845605701,0,0.00274223034734918,197
1996,"SYR",0.00118764845605701,0,0.000914076782449726,197
1996,"ARG",0.00356294536817102,0,0.0122747453643249,197
1996,"NAM",0.00237529691211401,0,0.00104465917994254,197
1996,"SLO",0.00237529691211401,0,0.00417863671977018,197
1996,"AUT",0.00356294536817102,0,0.00835727343954035,197
1996,"MAS",0.00237529691211401,0,0.00248106555236354,197
1996,"MDA",0.00237529691211401,0,0.00522329589971272,197
1996,"UZB",0.00237529691211401,0,0.0087490206320188,197
1996,"AZE",0.00118764845605701,0,0.00300339514233481,197
1996,"TPE",0.00118764845605701,0,0.00809610864455471,197
1996,"LAT",0.00118764845605701,0,0.00600679028466963,197
1996,"PHI",0.00118764845605701,0,0.00156698876991382,197
1996,"BAH",0.00118764845605701,0,0.00300339514233481,197
1996,"TGA",0.00118764845605701,0,0.00065291198746409,197
1996,"ZAM",0.00118764845605701,0,0.00104465917994254,197
1996,"GEO",0.00237529691211401,0,0.00430921911726299,197
1996,"MAR",0.00237529691211401,0,0.00443980151475581,197
1996,"TTO",0.00237529691211401,0,0.00156698876991382,197
1996,"IND",0.00118764845605701,0,0.00417863671977018,197
1996,"ISR",0.00118764845605701,0,0.00326455993732045,197
1996,"LTU",0.00118764845605701,0,0.0065291198746409,197
1996,"MEX",0.00118764845605701,0,0.010054844606947,197
1996,"MGL",0.00118764845605701,0,0.00208931835988509,197
1996,"MOZ",0.00118764845605701,0,0.000522329589971272,197
1996,"PUR",0.00118764845605701,0,0.00561504309219117,197
1996,"TUN",0.00118764845605701,0,0.00313397753982763,197
1996,"UGA",0.00118764845605701,0,0.001436406372421,197
2000,"USA",0.100323624595469,0,0.0505424377791959,200
2000,"RUS",0.0960086299892125,0,0.0412252712188896,200
2000,"CHN",0.0625674217907228,0,0.025271218889598,200
2000,"AUS",0.0625674217907228,1,0.0464582003828973,200
2000,"GER",0.0604099244875944,0,0.0395660497766433,200
2000,"FRA",0.0409924487594391,0,0.0320357370772176,200
2000,"ITA",0.0366774541531823,0,0.0276962348436503,200
2000,"NED",0.0269687162891046,0,0.0146777281429483,200
2000,"CUB",0.0312837108953614,0,0.0185067007019783,200
2000,"GBR",0.0302049622437972,0,0.030248883216337,200
2000,"ROU",0.0280474649406688,0,0.0144224633056796,200
2000,"KOR",0.0302049622437972,0,0.0190172303765156,200
2000,"HUN",0.0183387270765912,0,0.0188895979578813,200
2000,"POL",0.0151024811218986,0,0.0181238034460753,200
2000,"JPN",0.0194174757281553,0,0.0242501595405233,200
2000,"BUL",0.0140237324703344,0,0.0108487555839183,200
2000,"GRE",0.0140237324703344,0,0.0150606253988513,200
2000,"SWE",0.0129449838187702,0,0.0144224633056796,200
2000,"NOR",0.0107874865156419,0,0.00689215060625399,200
2000,"ETH",0.00862998921251348,0,0.00344607530312699,200
2000,"UKR",0.0248112189859763,0,0.0285896617740906,200
2000,"KAZ",0.0075512405609493,0,0.0136566687938736,200
2000,"BLR",0.0183387270765912,0,0.016081684747926,200
2000,"CAN",0.0151024811218986,0,0.026037013401404,200
2000,"ESP",0.011866235167206,0,0.0262922782386726,200
2000,"TUR",0.00539374325782093,0,0.00765794511805999,200
2000,"IRI",0.00431499460625674,0,0.00446713465220166,200
2000,"CZE",0.00862998921251348,0,0.012252712188896,200
2000,"KEN",0.0075512405609493,0,0.00561582641991066,200
2000,"DEN",0.00647249190938511,0,0.00778557753669432,200
2000,"FIN",0.00431499460625674,0,0.00855137204850032,200
2000,"AUT",0.00323624595469256,0,0.00918953414167198,200
2000,"LTU",0.00539374325782093,0,0.00612635609444799,200
2000,"AZE",0.00323624595469256,0,0.00395660497766433,200
2000,"BAH",0.00323624595469256,0,0.00280791320995533,200
2000,"SLO",0.00215749730312837,0,0.00587109125717932,200
2000,"SUI",0.00970873786407767,0,0.0121250797702616,200
2000,"INA",0.00647249190938511,0,0.00459476707083599,200
2000,"SVK",0.00539374325782093,0,0.00842373962986599,200
2000,"MEX",0.00647249190938511,0,0.00982769623484365,200
2000,"NGR",0.00323624595469256,0,0.00625398851308232,200
2000,"ALG",0.00539374325782093,0,0.00587109125717932,200
2000,"UZB",0.00431499460625674,0,0.00804084237396299,200
2000,"LAT",0.00323624595469256,0,0.00574345883854499,200
2000,"SCG",0.00323624595469256,0,0.00599872367581366,200
2000,"NZL",0.00431499460625674,0,0.010721123165284,200
2000,"EST",0.00323624595469256,0,0.00395660497766433,200
2000,"THA",0.00323624595469256,0,0.00548819400127632,200
2000,"CRO",0.00215749730312837,0,0.00689215060625399,200
2000,"CMR",0.00107874865156419,0,0.00178685386088066,200
2000,"COL",0.00107874865156419,0,0.00523292916400766,200
2000,"MOZ",0.00107874865156419,0,0.000638162093171666,200
2000,"BRA",0.0129449838187702,0,0.0132737715379706,200
2000,"JAM",0.00970873786407767,0,0.00548819400127632,200
2000,"BEL",0.00539374325782093,0,0.00855137204850032,200
2000,"RSA",0.00539374325782093,0,0.00931716656030632,200
2000,"ARG",0.00431499460625674,0,0.0116145500957243,200
2000,"TPE",0.00539374325782093,0,0.00689215060625399,200
2000,"MAR",0.00539374325782093,0,0.00497766432673899,200
2000,"PRK",0.00431499460625674,0,0.00382897255902999,200
2000,"KSA",0.00215749730312837,0,0.00216975111678366,200
2000,"MDA",0.00215749730312837,0,0.00433950223356733,200
2000,"TTO",0.00215749730312837,0,0.00216975111678366,200
2000,"IRL",0.00107874865156419,0,0.00650925335035099,200
2000,"SRI",0.00107874865156419,0,0.00178685386088066,200
2000,"URU",0.00107874865156419,0,0.001914486279515,200
2000,"VIE",0.00107874865156419,0,0.000893426930440332,200
2000,"GEO",0.00647249190938511,0,0.00472239948947033,200
2000,"CRC",0.00215749730312837,0,0.000893426930440332,200
2000,"POR",0.00215749730312837,0,0.00714741544352266,200
2000,"ARM",0.00107874865156419,0,0.00319081046585833,200
2000,"BAR",0.00107874865156419,0,0.00216975111678366,200
2000,"CHI",0.00107874865156419,0,0.00395660497766433,200
2000,"ISL",0.00107874865156419,0,0.002297383535418,200
2000,"IND",0.00107874865156419,0,0.00497766432673899,200
2000,"ISR",0.00107874865156419,0,0.00446713465220166,200
2000,"KUW",0.00107874865156419,0,0.001531589023612,200
2000,"KGZ",0.00107874865156419,0,0.00638162093171666,200
2000,"MKD",0.00107874865156419,0,0.00127632418634333,200
2000,"QAT",0.00107874865156419,0,0.00204211869814933,200
2004,"USA",0.109071274298056,0,0.0488721804511278,201
2004,"CHN",0.0680345572354212,0,0.0338345864661654,201
2004,"RUS",0.0971922246220302,0,0.0445942442312678,201
2004,"AUS",0.0539956803455724,0,0.0347420274824994,201
2004,"JPN",0.0399568034557235,0,0.0251490795955406,201
2004,"GER",0.0529157667386609,0,0.0399274047186933,201
2004,"FRA",0.0356371490280778,0,0.0320197044334975,201
2004,"ITA",0.0345572354211663,0,0.0278714026445424,201
2004,"KOR",0.0323974082073434,0,0.0213896810993,201
2004,"GBR",0.0323974082073434,0,0.0272232304900181,201
2004,"CUB",0.0291576673866091,0,0.0141301529686285,201
2004,"HUN",0.0183585313174946,0,0.0195747990666321,201
2004,"UKR",0.0237580993520518,0,0.0264454239045891,201
2004,"ROU",0.0205183585313175,0,0.0124449053668654,201
2004,"GRE",0.0172786177105832,1,0.0308529945553539,201
2004,"BRA",0.0107991360691145,0,0.0193155302048224,201
2004,"NOR",0.00647948164146868,0,0.00505574280528908,201
2004,"NED",0.0237580993520518,0,0.0142597873995333,201
2004,"SWE",0.00755939524838013,0,0.0121856365050557,201
2004,"ESP",0.0215982721382289,0,0.0254083484573503,201
2004,"CAN",0.0129589632829374,0,0.0229452942701582,201
2004,"TUR",0.0107991360691145,0,0.00842623800881514,201
2004,"POL",0.0107991360691145,0,0.0193155302048224,201
2004,"NZL",0.00539956803455724,0,0.011148561057817,201
2004,"THA",0.00863930885529158,0,0.00518537723619393,201
2004,"BLR",0.0140388768898488,0,0.0168524760176303,201
2004,"AUT",0.00755939524838013,0,0.00868550687062484,201
2004,"ETH",0.00755939524838013,0,0.00337049520352606,201
2004,"IRI",0.00647948164146868,0,0.00479647394347939,201
2004,"SVK",0.00647948164146868,0,0.00738916256157635,201
2004,"TPE",0.00539956803455724,0,0.00687062483795696,201
2004,"GEO",0.00431965442764579,0,0.00427793621986,201
2004,"BUL",0.0129589632829374,0,0.0110189266269121,201
2004,"DEN",0.00863930885529158,0,0.00790770028519575,201
2004,"JAM",0.00539956803455724,0,0.00557428052890848,201
2004,"UZB",0.00539956803455724,0,0.00881514130152969,201
2004,"MAR",0.00323974082073434,0,0.00544464609800363,201
2004,"ARG",0.00647948164146868,0,0.0103707544723879,201
2004,"CHI",0.00323974082073434,0,0.00298159191081151,201
2004,"KAZ",0.00863930885529158,0,0.011926367643246,201
2004,"KEN",0.00755939524838013,0,0.00453720508166969,201
2004,"CZE",0.00971922246220302,0,0.0149079595540576,201
2004,"RSA",0.00647948164146868,0,0.00946331345605393,201
2004,"CRO",0.00539956803455724,0,0.00674099040705211,201
2004,"LTU",0.00323974082073434,0,0.00583354939071817,201
2004,"EGY",0.00539956803455724,0,0.00712989369976666,201
2004,"SUI",0.00539956803455724,0,0.0112781954887218,201
2004,"INA",0.00431965442764579,0,0.0037593984962406,201
2004,"ZIM",0.00323974082073434,0,0.00142597873995333,201
2004,"AZE",0.00539956803455724,0,0.00479647394347939,201
2004,"BEL",0.00323974082073434,0,0.00635208711433757,201
2004,"ISR",0.00215982721382289,0,0.00414830178895515,201
2004,"BAH",0.00215982721382289,0,0.00220378532538242,201
2004,"CMR",0.00107991360691145,0,0.00220378532538242,201
2004,"DOM",0.00107991360691145,0,0.00285195747990666,201
2004,"UAE",0.00107991360691145,0,0.000518537723619393,201
2004,"PRK",0.00539956803455724,0,0.00492610837438424,201
2004,"LAT",0.00431965442764579,0,0.00414830178895515,201
2004,"MEX",0.00431965442764579,0,0.0101114856105782,201
2004,"POR",0.00323974082073434,0,0.0077780658542909,201
2004,"FIN",0.00215982721382289,0,0.00687062483795696,201
2004,"SCG",0.00215982721382289,0,0.00427793621986,201
2004,"SLO",0.00431965442764579,0,0.0075187969924812,201
2004,"EST",0.00323974082073434,0,0.00492610837438424,201
2004,"HKG",0.00107991360691145,0,0.00388903292714545,201
2004,"IND",0.00107991360691145,0,0.00700025926886181,201
2004,"PAR",0.00107991360691145,0,0.00077780658542909,201
2004,"COL",0.00215982721382289,0,0.00674099040705211,201
2004,"NGR",0.00215982721382289,0,0.00453720508166969,201
2004,"VEN",0.00215982721382289,0,0.00622245268343272,201
2004,"ERI",0.00107991360691145,0,0.000518537723619393,201
2004,"MGL",0.00107991360691145,0,0.00259268861809697,201
2004,"SYR",0.00107991360691145,0,0.00077780658542909,201
2004,"TTO",0.00107991360691145,0,0.00220378532538242,201
2008,"CHN",0.104384133611691,1,0.043354743083004,204
2008,"USA",0.116910229645094,0,0.048048418972332,204
2008,"RUS",0.0626304801670146,0,0.0440958498023715,204
2008,"GBR",0.0532359081419624,0,0.029397233201581,204
2008,"GER",0.0427974947807933,0,0.0321146245059289,204
2008,"AUS",0.0480167014613779,0,0.033102766798419,204
2008,"KOR",0.0334029227557411,0,0.0198863636363636,204
2008,"JPN",0.0260960334029228,0,0.0266798418972332,204
2008,"ITA",0.0281837160751566,0,0.0298913043478261,204
2008,"FRA",0.0448851774530271,0,0.0317440711462451,204
2008,"NED",0.0167014613778706,0,0.0135869565217391,204
2008,"UKR",0.022964509394572,0,0.0287796442687747,204
2008,"KEN",0.0167014613778706,0,0.00568181818181818,204
2008,"ESP",0.0198329853862213,0,0.0229743083003953,204
2008,"JAM",0.011482254697286,0,0.00568181818181818,204
2008,"POL",0.011482254697286,0,0.0238389328063241,204
2008,"ETH",0.00730688935281837,0,0.00345849802371542,204
2008,"ROU",0.00939457202505219,0,0.010251976284585,204
2008,"CUB",0.0313152400835073,0,0.0142045454545455,204
2008,"CAN",0.0208768267223382,0,0.0265563241106719,204
2008,"HUN",0.0104384133611691,0,0.0159337944664032,204
2008,"NOR",0.00939457202505219,0,0.00605237154150198,204
2008,"BRA",0.0177453027139875,0,0.0200098814229249,204
2008,"BLR",0.0146137787056367,0,0.0180335968379447,204
2008,"CZE",0.00730688935281837,0,0.0135869565217391,204
2008,"SVK",0.00626304801670146,0,0.00642292490118577,204
2008,"NZL",0.00939457202505219,0,0.0111166007905138,204
2008,"GEO",0.00730688935281837,0,0.00407608695652174,204
2008,"KAZ",0.00939457202505219,0,0.0127223320158103,204
2008,"DEN",0.00730688935281837,0,0.00728754940711462,204
2008,"PRK",0.00626304801670146,0,0.00555830039525692,204
2008,"THA",0.00626304801670146,0,0.00518774703557312,204
